l_host_is_superhost,n_host_listings_count,n_host_verifications,l_host_has_profile_pic,l_host_identity_verified,f_property_type,n_accommodates,n_bedrooms,n_beds,n_min_nights,l_has_availability,n_sales_30,n_sales_60,n_sales_90,n_sales_365,n_number_of_reviews,n_review_scores_rating,l_instant_bookable,n_reviews_per_month,f_neighbourhood_cleansed,n_bathrooms,usd_price,flag_reviews_per_month,flag_review_scores_rating,n_days_since_1st,n_days_since_last,d_Cleaning_before_checkout,d_Extra_pillows_and_blankets,d_First_aid_kit,d_High_chair,d_Iron,d_Patio_or_balcony,d_Private_entrance,d_Room_darkening_shades,d_Single_level_home,d_Waterfront,d_Window_guards,d_wifi,d_HDTV,d_Dedicated__Workspace,d_Paid__Parking,d_Free__Parking,d_Refrigerator,d_Fitness,d_stove,d_shampoo,d_hot__water,d_Washer,d_air__condition,d_Smart__Lock,d_Dryer,d_Kitchen,d_Oven,d_Children,d_Microwave,d_garden,d_breakfast,d_Bed_linens,d_Bread_maker,d_Building_staff,d_Carbon_monoxide_alarm,d_Coffee_maker,d_Cooking_basics,d_Dishes_and_silverware,d_Elevator,d_Essentials,d_Fire_extinguisher,d_Hangers,d_Heating,d_Host_greets_you,d_Indoor_fireplace,d_Keypad,d_Long_term_stays_allowed,d_Luggage_dropoff_allowed,usd_price_ln,n_days_since_last_ln,n_days_since_1st_ln,n_accommodates_ln,n_accommodates_ln2,n_accommodates_2,f_has_1_review_monthly,f_review_scores_rating,f_number_of_reviews,f_sales_365,f_sales_90,f_sales_60,f_sales_30,f_min_nights,f_beds,f_bedrooms,f_bathrooms,f_host_listing,flag_n_days_since,f_host_accepts_all
1,13,8,1,1,condominium,2,1,1,10,1,0,0,0,185,0,93.72979250541964,1,0,Ratchathewi,1,39.6,1,1,3760,3603,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3.6788291182604347,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,2,0,0,0,3,3,1,1,2,1,1
0,0,6,1,1,condominium,4,2,2,4,1,0,0,0,275,0,93.72979250541964,1,0,Pra Wet,2,39.336,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3.6721401301096384,8.189522110748094,8.23217423638394,1.3862943611198906,1.9218120556728056,64,0,2,1,3,0,0,0,3,3,2,2,1,1,1
0,1,2,1,0,condominium,2,1,1,30,1,7,7,7,282,0,93.72979250541964,1,0,Bang Sue,1,13.200000000000001,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2.580216829592325,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,3,1,1,1,3,3,1,1,1,1,0
0,0,3,1,0,condominium,5,2,2,12,1,0,0,0,275,0,93.72979250541964,1,0,Khlong San,1,70.95,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.261975403606051,8.189522110748094,8.23217423638394,1.6094379124341003,2.5902903939802346,125,0,2,1,3,0,0,0,3,3,2,1,1,1,0
1,7,5,1,1,apartment,4,1,2,2,1,0,0,0,0,3,93,1,0.32,Samphanthawong,1.5,39.633,0,0,278,201,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3.679662104564327,5.303304908059076,5.627621113690637,1.3862943611198906,1.9218120556728056,64,1,2,2,0,0,0,0,2,3,1,2,2,0,0
0,0,1,1,0,apartment,2,1,2,1,1,1,1,1,1,0,93.72979250541964,0,0,Huai Khwang,1,37.785000000000004,1,1,3760,3603,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3.6319121984726834,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,1,1,1,1,3,1,1,1,1,0
0,11,7,1,1,apartment,2,1,2,1,1,1,1,24,299,0,93.72979250541964,1,0,Wang Thong Lang,1,26.400000000000002,1,1,3760,3603,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,3.2733640101522705,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,3,1,1,1,1,3,1,1,2,1,0
0,44,7,1,1,apartment,6,2,2,1,1,20,30,30,304,6,100,1,0.94,Huai Khwang,1,34.881,0,0,190,102,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,3.5519422683545807,4.624972813284271,5.247024072160486,1.791759469228055,3.210401995568401,216,1,3,2,3,2,1,1,1,3,2,1,2,0,0
1,21,4,1,0,apartment,2,1,0,1,1,0,0,0,275,0,93.72979250541964,1,0,Khlong Toei,1,44.550000000000004,1,1,3760,3603,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,3.7966121539168185,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,3,0,0,0,1,1,1,1,2,1,1
0,44,7,1,1,condominium,4,1,1,1,1,2,10,40,315,8,90,1,0.97,Huai Khwang,1,16.5,0,0,246,23,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2.803360380906535,3.1354942159291497,5.5053315359323625,1.3862943611198906,1.9218120556728056,64,1,2,2,3,2,1,1,1,3,1,1,2,0,0
0,44,7,1,1,apartment,6,2,3,1,1,4,4,4,278,4,100,1,1.29,Huai Khwang,1,31.119,0,0,92,32,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,3.4378185651178006,3.4657359027997265,4.5217885770490405,1.791759469228055,3.210401995568401,216,1,3,2,3,1,1,1,1,10,2,1,2,0,0
0,44,7,1,1,apartment,4,1,1,1,1,7,7,7,281,5,84,1,0.58,Huai Khwang,1,17.193,0,0,259,26,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2.8445023242377103,3.258096538021482,5.556828061699537,1.3862943611198906,1.9218120556728056,64,1,1,2,3,1,1,1,1,3,1,1,2,0,0
0,44,7,1,1,apartment,4,1,1,2,1,8,8,29,304,5,96,1,0.76,Vadhana,1,22.638,0,0,197,42,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3.1196299102102283,3.7376696182833684,5.2832037287379885,1.3862943611198906,1.9218120556728056,64,1,2,2,3,1,1,1,2,3,1,1,2,0,0
1,8,7,1,1,apartment,5,2,2,1,1,0,0,0,0,0,93.72979250541964,1,0,Din Daeng,1.5,92.4,1,1,3760,3603,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,4.526126978647638,8.189522110748094,8.23217423638394,1.6094379124341003,2.5902903939802346,125,0,2,1,0,0,0,0,1,3,2,2,2,1,0
0,44,7,1,1,apartment,4,1,1,1,1,0,1,1,276,8,98,1,0.86,Huai Khwang,1,19.338,0,0,279,21,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2.962072072061356,3.044522437723423,5.631211781821365,1.3862943611198906,1.9218120556728056,64,1,2,2,3,1,1,0,1,3,1,1,2,0,0
0,44,7,1,1,apartment,6,2,2,2,1,0,0,0,274,3,87,1,0.32,Vadhana,2,38.181000000000004,0,0,276,89,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,3.64233800967802,4.48863636973214,5.62040086571715,1.791759469228055,3.210401995568401,216,1,1,2,3,0,0,0,2,3,2,2,2,0,0
0,44,7,1,1,apartment,4,1,1,1,1,4,4,4,278,5,92,1,0.53,Vadhana,1,24.981,0,0,281,61,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3.218115535921792,4.110873864173311,5.638354669333745,1.3862943611198906,1.9218120556728056,64,1,2,2,3,1,1,1,1,3,1,1,2,0,0
0,5,6,1,1,apartment,2,1,1,1,1,26,38,38,38,0,93.72979250541964,1,0,Ratchathewi,1.5,16.5,1,1,3760,3603,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2.803360380906535,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,2,1,1,1,3,1,2,2,1,1
0,0,2,1,0,apartment,3,1,2,1,1,0,0,0,0,0,93.72979250541964,1,0,Ratchathewi,1,35.805,1,1,3760,3603,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3.578087548458903,8.189522110748094,8.23217423638394,1.0986122886681098,1.206948960812582,27,0,2,1,0,0,0,0,1,3,1,1,1,1,1
0,1,7,1,1,apartment,2,1,1,1,1,0,0,0,0,5,100,1,0.59,Ratchathewi,1,49.5,0,0,254,244,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.901972669574645,5.497168225293202,5.537334267018537,0.6931471805599453,0.4804530139182014,8,1,3,2,0,0,0,0,1,3,1,1,1,0,1
0,5,10,1,1,condominium,2,1,1,7,1,0,23,53,246,1,20,1,0.12,Bang Phlat,1,35.97,0,0,254,254,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,3.5826852577075323,5.537334267018537,5.537334267018537,0.6931471805599453,0.4804530139182014,8,1,0,2,2,2,1,0,3,3,1,1,2,0,0
0,12,6,1,1,Other,2,1,1,28,1,0,0,0,185,0,93.72979250541964,0,0,Vadhana,1,33.99,1,1,3760,3603,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3.5260663637080247,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,2,0,0,0,3,3,1,1,2,1,1
0,5,6,1,1,condominium,2,1,1,1,1,1,1,1,1,0,93.72979250541964,1,0,Phasi Charoen,1,51.348,1,1,3760,3603,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3.93862598722268,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,1,1,1,1,3,1,1,2,1,0
0,4,6,1,1,apartment,3,1,1,1,1,0,0,0,0,1,100,1,0.12,Huai Khwang,1,30.426000000000002,0,0,254,254,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3.415297506040937,5.537334267018537,5.537334267018537,1.0986122886681098,1.206948960812582,27,1,3,2,0,0,0,0,1,3,1,1,2,0,1
0,10,2,1,0,Other,4,2,2,4,1,0,0,0,275,1,100,1,0.13,Vadhana,1,26.334,0,0,236,236,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,3.270860879934152,5.4638318050256105,5.4638318050256105,1.3862943611198906,1.9218120556728056,64,1,3,2,3,0,0,0,3,3,2,1,2,0,0
0,0,1,1,0,apartment,5,2,2,1,1,0,0,0,275,0,93.72979250541964,1,0,Vadhana,1,26.400000000000002,1,1,3760,3603,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.2733640101522705,8.189522110748094,8.23217423638394,1.6094379124341003,2.5902903939802346,125,0,2,1,3,0,0,0,1,3,2,1,1,1,1
0,0,1,1,0,apartment,5,2,2,2,1,0,0,0,275,0,93.72979250541964,1,0,Vadhana,1,25.872,1,1,3760,3603,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.253161302834751,8.189522110748094,8.23217423638394,1.6094379124341003,2.5902903939802346,125,0,2,1,3,0,0,0,2,3,2,1,1,1,1
1,0,1,1,0,condominium,4,2,2,3,1,3,3,3,3,5,96,1,0.54,Sathon,2,39.6,0,0,275,28,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,3.6788291182604347,3.332204510175204,5.616771097666572,1.3862943611198906,1.9218120556728056,64,1,2,2,0,1,1,1,3,3,2,2,1,0,1
1,7,7,1,1,apartment,3,1,2,2,1,0,0,0,0,6,100,1,0.62,Bang Na,1.5,26.499000000000002,0,0,288,29,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,3.277106996431105,3.367295829986474,5.662960480135946,1.0986122886681098,1.206948960812582,27,1,3,2,0,0,0,0,2,3,1,2,2,0,0
0,4,2,1,0,apartment,2,1,1,2,1,1,1,1,185,0,93.72979250541964,0,0,Vadhana,1.5,44.847,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3.803256696635487,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,2,1,1,1,2,3,1,2,2,1,0
0,94,8,1,1,apartment,2,1,1,1,1,3,3,3,3,12,93,0,1.29,Vadhana,1,15.642000000000001,0,0,277,11,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2.74995960417942,2.3978952727983707,5.6240175061873385,0.6931471805599453,0.4804530139182014,8,1,2,2,0,1,1,1,1,3,1,1,2,0,0
0,25,10,1,1,apartment,2,1,1,28,1,1,1,1,1,0,93.72979250541964,1,0,Ratchathewi,1,39.6,1,1,3760,3603,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,3.6788291182604347,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,1,1,1,3,3,1,1,2,1,0
0,0,2,1,0,apartment,4,1,2,2,1,0,0,0,275,5,100,0,0.52,Bang Na,1.5,33.693000000000005,0,0,289,262,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,3.5172901006490087,5.568344503761097,5.666426688112432,1.3862943611198906,1.9218120556728056,64,1,3,2,3,0,0,0,2,3,1,2,1,0,0
0,3,7,1,1,apartment,2,1,1,1,1,0,0,0,0,0,93.72979250541964,1,0,Huai Khwang,1,39.897,1,1,3760,3603,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3.686301133099136,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,1,3,1,1,2,1,0
0,0,2,1,0,apartment,2,1,2,1,1,0,0,0,0,0,93.72979250541964,1,0,Bang Kapi,1,29.667,1,1,3760,3603,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3.3900353169559634,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,1,3,1,1,1,1,0
0,62,2,1,1,apartment,3,1,1,25,1,0,0,0,0,0,93.72979250541964,0,0,Ratchathewi,1.5,82.5,1,1,3760,3603,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,4.412798293340635,8.189522110748094,8.23217423638394,1.0986122886681098,1.206948960812582,27,0,2,1,0,0,0,0,3,3,1,2,2,1,0
1,6,6,1,1,condominium,2,1,0,1,1,30,60,90,290,2,100,1,0.3,Khlong Toei,1,19.767,0,0,200,66,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2.9840138805997927,4.189654742026425,5.298317366548036,0.6931471805599453,0.4804530139182014,8,1,3,2,3,3,1,2,1,1,1,1,2,0,1
0,0,8,1,1,apartment,2,1,1,20,1,30,38,38,38,1,100,1,0.48,Suanluang,1,14.454,0,0,61,61,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6709711928607893,4.110873864173311,4.110873864173311,0.6931471805599453,0.4804530139182014,8,1,3,2,0,2,1,2,3,3,1,1,1,0,0
0,2,10,1,1,condominium,2,1,1,90,1,0,0,0,0,0,93.72979250541964,1,0,Khlong Toei,1,24.75,1,1,3760,3603,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,3.2088254890146994,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,3,3,1,1,2,1,0
0,1,3,1,0,apartment,4,1,1,3,1,2,2,2,186,0,93.72979250541964,1,0,Vadhana,1,38.841,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.65947638974462,8.189522110748094,8.23217423638394,1.3862943611198906,1.9218120556728056,64,0,2,1,2,1,1,1,3,3,1,1,1,1,0
0,27,7,1,1,condominium,2,1,1,2,1,0,0,0,267,0,93.72979250541964,1,0,Vadhana,1,39.6,1,1,3760,3603,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,3.6788291182604347,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,2,0,0,0,2,3,1,1,2,1,0
0,1,7,1,1,apartment,2,1,1,1,1,30,60,90,365,7,100,1,0.73,Khlong San,1,39.6,0,0,288,246,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3.6788291182604347,5.5053315359323625,5.662960480135946,0.6931471805599453,0.4804530139182014,8,1,3,2,3,3,1,2,1,3,1,1,1,0,1
0,0,4,1,1,condominium,4,2,2,3,1,30,30,30,30,3,93,1,0.32,Sathon,2,39.6,0,0,277,232,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,3.6788291182604347,5.44673737166631,5.6240175061873385,1.3862943611198906,1.9218120556728056,64,1,2,2,0,2,1,2,3,3,2,2,1,0,1
0,1,7,1,1,apartment,2,1,1,1,1,0,0,0,185,8,100,1,0.83,Khlong San,1,32.67,0,0,288,246,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3.4864572256129787,5.5053315359323625,5.662960480135946,0.6931471805599453,0.4804530139182014,8,1,3,2,2,0,0,0,1,3,1,1,1,0,1
0,1,6,1,1,condominium,4,2,4,1,1,7,7,7,282,0,93.72979250541964,1,0,Khlong San,1,115.5,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.749270529961848,8.189522110748094,8.23217423638394,1.3862943611198906,1.9218120556728056,64,0,2,1,3,1,1,1,1,10,2,1,1,1,0
0,17,7,1,1,condominium,4,1,2,2,1,0,0,0,0,0,93.72979250541964,1,0,Sathon,1,34.749,1,1,3760,3603,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3.548150794618319,8.189522110748094,8.23217423638394,1.3862943611198906,1.9218120556728056,64,0,2,1,0,0,0,0,2,3,1,1,2,1,0
0,0,8,1,1,condominium,4,2,2,3,1,3,3,3,278,0,93.72979250541964,0,0,Suanluang,2,99,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.59511985013459,8.189522110748094,8.23217423638394,1.3862943611198906,1.9218120556728056,64,0,2,1,3,1,1,1,3,3,2,2,1,1,0
0,29,8,1,1,apartment,4,1,1,1,1,4,4,4,4,1,100,1,0.21,Vadhana,1,17.292,0,0,144,144,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2.8502439668053854,4.969813299576001,4.969813299576001,1.3862943611198906,1.9218120556728056,64,1,3,2,0,1,1,1,1,3,1,1,2,0,0
0,3,2,1,0,apartment,2,1,0,1,1,0,0,0,0,0,93.72979250541964,0,0,Huai Khwang,1,23.1,1,1,3760,3603,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,3.139832617527748,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,1,1,1,1,2,1,1
0,0,1,1,0,condominium,3,1,1,7,1,10,10,10,10,1,100,0,0.11,Vadhana,1,23.1,0,0,260,260,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3.139832617527748,5.560681631015528,5.560681631015528,1.0986122886681098,1.206948960812582,27,1,3,2,0,1,1,1,3,3,1,1,1,0,1
0,11,7,1,1,apartment,2,1,2,1,1,0,0,0,0,2,60,1,0.22,Wang Thong Lang,1,16.5,0,0,276,275,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,2.803360380906535,5.616771097666572,5.62040086571715,0.6931471805599453,0.4804530139182014,8,1,0,2,0,0,0,0,1,3,1,1,2,0,0
0,11,7,1,1,apartment,2,1,2,1,1,0,0,0,275,1,100,1,0.11,Bang Kapi,1,16.5,0,0,273,273,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,2.803360380906535,5.60947179518496,5.60947179518496,0.6931471805599453,0.4804530139182014,8,1,3,2,3,0,0,0,1,3,1,1,2,0,0
0,0,1,1,0,condominium,3,2,1,1,1,0,0,0,275,0,93.72979250541964,1,0,Khlong Toei,1,105.60000000000001,1,1,3760,3603,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.659658371272161,8.189522110748094,8.23217423638394,1.0986122886681098,1.206948960812582,27,0,2,1,3,0,0,0,1,3,2,1,1,1,0
0,48,1,1,0,apartment,2,1,1,2,1,2,2,2,2,1,40,1,0.12,Phra Khanong,1,17.325,0,0,258,258,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2.852150545075967,5.552959584921617,5.552959584921617,0.6931471805599453,0.4804530139182014,8,1,0,2,0,1,1,1,2,3,1,1,2,0,0
0,0,1,1,0,apartment,4,1,2,1,1,0,0,0,274,0,93.72979250541964,1,0,Vadhana,1,66,1,1,3760,3603,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4.189654742026425,8.189522110748094,8.23217423638394,1.3862943611198906,1.9218120556728056,64,0,2,1,3,0,0,0,1,3,1,1,1,1,0
